,OrderDate,ShippedDate,CustomerCountry,CustomerCity,CustomerRegion,ProductName,UnitPrice,Quantity,Discount,CategoryName,SupplierCountry,SupplierRegion,TotalPrice
1308,2017-11-19,2017-11-21,Switzerland,Bern,Western Europe,Konbu,6.0,6,0.0,Seafood,Japan,Eastern Asia,36.0
1309,2017-11-19,2017-11-21,Switzerland,Bern,Western Europe,Singaporean Hokkien Fried Mee,14.0,28,0.0,Grains/Cereals,Singapore,South-East Asia,392.0
1310,2017-11-19,2017-11-21,Switzerland,Bern,Western Europe,Tarte au sucre,49.3,9,0.0,Confections,Canada,North America,443.7
1311,2017-11-19,2017-11-21,Switzerland,Bern,Western Europe,Gudbrandsdalsost,36.0,40,0.0,Dairy Products,Norway,Scandinavia,1440.0
1312,2017-11-19,2017-11-26,Austria,Salzburg,Western Europe,Gorgonzola Telino,12.5,8,0.0,Dairy Products,Italy,Southern Europe,100.0
1313,2017-11-19,2017-11-26,Austria,Salzburg,Western Europe,Jack's New England Clam Chowder,9.65,35,0.0,Seafood,USA,North America,337.75
1314,2017-11-19,2017-11-26,Austria,Salzburg,Western Europe,Vegie-spread,43.9,9,0.0,Condiments,Australia,Victoria,395.09999999999997
1315,2017-11-19,2017-11-26,Austria,Salzburg,Western Europe,Gudbrandsdalsost,36.0,30,0.0,Dairy Products,Norway,Scandinavia,1080.0
1317,2017-11-20,2017-11-28,USA,Boise,North America,Boston Crab Meat,18.4,40,0.0,Seafood,USA,North America,736.0
1318,2017-11-20,2017-11-28,USA,Boise,North America,Gnocchi di nonna Alice,38.0,28,0.0,Grains/Cereals,Italy,Southern Europe,1064.0
1319,2017-11-20,2017-12-19,UK,Cowes,British Isles,Gnocchi di nonna Alice,38.0,15,0.0,Grains/Cereals,Italy,Southern Europe,570.0
1320,2017-11-20,2017-12-19,UK,Cowes,British Isles,Raclette Courdavault,55.0,6,0.0,Dairy Products,France,Western Europe,330.0
1321,2017-11-20,2017-12-19,UK,Cowes,British Isles,Lakkalikööri,18.0,10,0.0,Beverages,Finland,Scandinavia,180.0
1322,2017-11-21,2017-11-24,Finland,Oulu,Scandinavia,Tofu,23.25,5,0.15,Produce,Japan,Eastern Asia,98.8125
1323,2017-11-21,2017-11-24,Finland,Oulu,Scandinavia,Rogede sild,9.5,40,0.15,Seafood,Denmark,Northern Europe,323.0
1324,2017-11-21,2017-11-24,Finland,Oulu,Scandinavia,Raclette Courdavault,55.0,25,0.15,Dairy Products,France,Western Europe,1168.75
1325,2017-11-24,2017-12-03,Switzerland,Genève,Western Europe,Gumbär Gummibärchen,31.23,12,0.1,Confections,Germany,Western Europe,337.284
1326,2017-11-24,2017-12-03,Switzerland,Genève,Western Europe,Nord-Ost Matjeshering,25.89,30,0.0,Seafood,Germany,Western Europe,776.7
1327,2017-11-24,2017-12-03,Switzerland,Genève,Western Europe,Valkoinen suklaa,16.25,20,0.1,Confections,Finland,Scandinavia,292.5
1328,2017-11-24,2017-12-03,Switzerland,Genève,Western Europe,Röd Kaviar,15.0,15,0.0,Seafood,Sweden,Northern Europe,225.0
1329,2017-11-24,2017-11-28,UK,London,British Isles,Chai,18.0,8,0.0,Beverages,UK,British Isles,144.0
1330,2017-11-24,2017-11-28,UK,London,British Isles,Gudbrandsdalsost,36.0,3,0.0,Dairy Products,Norway,Scandinavia,108.0
1331,2017-11-25,2017-11-27,Italy,Torino,Southern Europe,Rogede sild,9.5,4,0.0,Seafood,Denmark,Northern Europe,38.0
1332,2017-11-25,2017-11-27,Italy,Torino,Southern Europe,Longlife Tofu,10.0,5,0.0,Produce,Japan,Eastern Asia,50.0
1333,2017-11-25,2017-11-27,Italy,Bergamo,Southern Europe,Boston Crab Meat,18.4,3,0.0,Seafood,USA,North America,55.199999999999996
1334,2017-11-26,2017-11-28,France,Marseille,Western Europe,Zaanse koeken,9.5,30,0.25,Confections,Netherlands,Northern Europe,213.75
1335,2017-11-26,2017-11-28,France,Marseille,Western Europe,Gnocchi di nonna Alice,38.0,30,0.25,Grains/Cereals,Italy,Southern Europe,855.0
1336,2017-11-26,2017-11-28,France,Marseille,Western Europe,Ravioli Angelo,19.5,14,0.25,Grains/Cereals,Italy,Southern Europe,204.75
1337,2017-11-26,2017-11-28,France,Marseille,Western Europe,Gudbrandsdalsost,36.0,25,0.25,Dairy Products,Norway,Scandinavia,675.0
1338,2017-11-27,2017-12-02,USA,Lander,North America,Carnarvon Tigers,62.5,21,0.2,Seafood,Australia,Victoria,1050.0
1339,2017-11-27,2017-12-02,USA,Lander,North America,Inlagd Sill,19.0,20,0.2,Seafood,Sweden,Northern Europe,304.0
1340,2017-11-27,2017-12-02,USA,Lander,North America,Scottish Longbreads,12.5,6,0.2,Confections,UK,British Isles,60.0
1341,2017-11-27,2017-12-02,USA,Lander,North America,Gudbrandsdalsost,36.0,20,0.2,Dairy Products,Norway,Scandinavia,576.0
1342,2017-11-27,2017-12-15,USA,Boise,North America,Sasquatch Ale,14.0,30,0.0,Beverages,USA,North America,420.0
1343,2017-11-27,2017-12-15,USA,Boise,North America,Raclette Courdavault,55.0,7,0.0,Dairy Products,France,Western Europe,385.0
1344,2017-11-27,2017-12-15,USA,Boise,North America,Tarte au sucre,49.3,30,0.0,Confections,Canada,North America,1479.0
1345,2017-11-27,2017-12-15,USA,Boise,North America,Wimmers gute Semmelknödel,33.25,24,0.0,Grains/Cereals,Germany,Western Europe,798.0
1346,2017-11-28,2017-12-04,Switzerland,Genève,Western Europe,Gumbär Gummibärchen,31.23,20,0.0,Confections,Germany,Western Europe,624.6
1347,2017-11-28,2017-12-04,Switzerland,Genève,Western Europe,Filo Mix,7.0,60,0.0,Grains/Cereals,Australia,NSW,420.0
1348,2017-11-28,2017-12-04,Switzerland,Genève,Western Europe,Outback Lager,15.0,40,0.0,Beverages,Australia,Victoria,600.0
1349,2017-11-28,2017-12-12,Mexico,México D.F.,Central America,Mascarpone Fabioli,32.0,10,0.0,Dairy Products,Italy,Southern Europe,320.0
1350,2017-12-01,2017-12-10,Belgium,Bruxelles,Western Europe,NuNuCa Nuß-Nougat-Creme,14.0,12,0.25,Confections,Germany,Western Europe,126.0
1351,2017-12-01,2017-12-10,Belgium,Bruxelles,Western Europe,Schoggi Schokolade,43.9,40,0.0,Confections,Germany,Western Europe,1756.0
1352,2017-12-01,2017-12-10,Belgium,Bruxelles,Western Europe,Ipoh Coffee,46.0,30,0.25,Beverages,Singapore,South-East Asia,1035.0
1353,2017-12-02,2017-12-08,USA,Albuquerque,North America,NuNuCa Nuß-Nougat-Creme,14.0,35,0.25,Confections,Germany,Western Europe,367.5
1354,2017-12-02,2017-12-08,USA,Albuquerque,North America,Rhönbräu Klosterbier,7.75,18,0.0,Beverages,Germany,Western Europe,139.5
1355,2017-12-02,2017-12-09,Sweden,Bräcke,Northern Europe,Chartreuse verte,18.0,16,0.0,Beverages,France,Western Europe,288.0
1356,2017-12-02,2017-12-09,Sweden,Bräcke,Northern Europe,Zaanse koeken,9.5,30,0.0,Confections,Netherlands,Northern Europe,285.0
1357,2017-12-02,2017-12-09,Sweden,Bräcke,Northern Europe,Manjimup Dried Apples,53.0,28,0.0,Produce,Australia,NSW,1484.0
1358,2017-12-02,2017-12-09,Sweden,Bräcke,Northern Europe,Gnocchi di nonna Alice,38.0,60,0.0,Grains/Cereals,Italy,Southern Europe,2280.0
1359,2017-12-03,2017-12-08,France,Lille,Western Europe,Sir Rodney's Scones,10.0,40,0.0,Confections,UK,British Isles,400.0
1361,2017-12-03,2017-12-08,France,Lille,Western Europe,Guaraná Fantástica,4.5,20,0.0,Beverages,Brazil,South America,90.0
1362,2017-12-03,2017-12-08,Austria,Graz,Western Europe,Aniseed Syrup,10.0,20,0.1,Condiments,UK,British Isles,180.0
1363,2017-12-03,2017-12-08,Austria,Graz,Western Europe,Chartreuse verte,18.0,130,0.1,Beverages,France,Western Europe,2106.0
1364,2017-12-04,2017-12-09,Germany,Cunewalde,Western Europe,Louisiana Fiery Hot Pepper Sauce,21.05,80,0.1,Condiments,USA,North America,1515.6
1365,2017-12-05,2017-12-09,Germany,Köln,Western Europe,Chang,19.0,40,0.0,Beverages,UK,British Isles,760.0
1366,2017-12-05,2017-12-09,Germany,Köln,Western Europe,Uncle Bob's Organic Dried Pears,30.0,35,0.0,Produce,USA,North America,1050.0
1367,2017-12-05,2017-12-09,Germany,Köln,Western Europe,Scottish Longbreads,12.5,40,0.0,Confections,UK,British Isles,500.0
1368,2017-12-05,2017-12-15,Belgium,Charleroi,Western Europe,Singaporean Hokkien Fried Mee,14.0,2,0.0,Grains/Cereals,Singapore,South-East Asia,28.0
1370,2017-12-08,2017-12-15,UK,London,British Isles,Gorgonzola Telino,12.5,50,0.0,Dairy Products,Italy,Southern Europe,625.0
1371,2017-12-08,2017-12-15,UK,London,British Isles,Camembert Pierrot,34.0,15,0.0,Dairy Products,France,Western Europe,510.0
1372,2017-12-08,2017-12-15,UK,London,British Isles,Flotemysost,21.5,12,0.0,Dairy Products,Norway,Scandinavia,258.0
1373,2017-12-08,2017-12-12,Denmark,Århus,Northern Europe,Jack's New England Clam Chowder,9.65,30,0.05,Seafood,USA,North America,275.025
1374,2017-12-08,2017-12-12,Denmark,Århus,Northern Europe,Filo Mix,7.0,15,0.05,Grains/Cereals,Australia,NSW,99.75
1375,2017-12-08,2017-12-12,Denmark,Århus,Northern Europe,Sirop d'érable,28.5,20,0.0,Condiments,Canada,North America,570.0
1376,2017-12-08,2017-12-12,Denmark,Århus,Northern Europe,Tarte au sucre,49.3,15,0.0,Confections,Canada,North America,739.5
1377,2017-12-09,2017-12-17,Brazil,Rio de Janeiro,South America,Queso Cabrales,21.0,15,0.25,Dairy Products,Spain,Southern Europe,236.25
1378,2017-12-10,2018-01-02,Austria,Graz,Western Europe,Flotemysost,21.5,16,0.0,Dairy Products,Norway,Scandinavia,344.0
1379,2017-12-10,2017-12-19,Germany,Frankfurt a.M.,Western Europe,Thüringer Rostbratwurst,123.79,18,0.0,Meat/Poultry,Germany,Western Europe,2228.2200000000003
1380,2017-12-10,2017-12-19,Germany,Frankfurt a.M.,Western Europe,Raclette Courdavault,55.0,25,0.0,Dairy Products,France,Western Europe,1375.0
1381,2017-12-11,2017-12-16,Austria,Graz,Western Europe,Alice Mutton,39.0,33,0.0,Meat/Poultry,Australia,Victoria,1287.0
1382,2017-12-11,2017-12-16,Austria,Graz,Western Europe,Gorgonzola Telino,12.5,70,0.2,Dairy Products,Italy,Southern Europe,700.0
1383,2017-12-11,2017-12-16,Austria,Graz,Western Europe,Rhönbräu Klosterbier,7.75,7,0.2,Beverages,Germany,Western Europe,43.4
1384,2017-12-11,2017-12-12,Sweden,Bräcke,Northern Europe,Gorgonzola Telino,12.5,2,0.25,Dairy Products,Italy,Southern Europe,18.75
1385,2017-12-11,2017-12-12,Sweden,Bräcke,Northern Europe,Louisiana Hot Spiced Okra,17.0,50,0.0,Condiments,USA,North America,850.0
1386,2017-12-12,2017-12-26,USA,Butte,North America,Ikura,31.0,6,0.0,Seafood,Japan,Eastern Asia,186.0
1387,2017-12-12,2017-12-26,USA,Butte,North America,Laughing Lumberjack Lager,14.0,3,0.0,Beverages,USA,North America,42.0
1388,2017-12-15,2017-12-18,Austria,Graz,Western Europe,Gorgonzola Telino,12.5,16,0.05,Dairy Products,Italy,Southern Europe,190.0
1389,2017-12-15,2017-12-18,Austria,Graz,Western Europe,Singaporean Hokkien Fried Mee,14.0,12,0.05,Grains/Cereals,Singapore,South-East Asia,159.6
1390,2017-12-15,2017-12-18,Austria,Graz,Western Europe,Rogede sild,9.5,27,0.05,Seafood,Denmark,Northern Europe,243.675
1391,2017-12-15,2017-12-18,Austria,Graz,Western Europe,Manjimup Dried Apples,53.0,120,0.05,Produce,Australia,NSW,6042.0
1392,2017-12-15,2018-01-21,Brazil,Campinas,South America,Singaporean Hokkien Fried Mee,14.0,20,0.2,Grains/Cereals,Singapore,South-East Asia,224.0
1393,2017-12-16,2017-12-24,Sweden,Luleå,Northern Europe,Jack's New England Clam Chowder,9.65,10,0.0,Seafood,USA,North America,96.5
1394,2017-12-16,2018-01-14,Germany,Leipzig,Western Europe,Pavlova,17.45,20,0.0,Confections,Australia,Victoria,349.0
1395,2017-12-16,2018-01-14,Germany,Leipzig,Western Europe,Tarte au sucre,49.3,20,0.0,Confections,Canada,North America,986.0
1396,2017-12-16,2017-12-25,Venezuela,Barquisimeto,South America,Outback Lager,15.0,35,0.0,Beverages,Australia,Victoria,525.0
1397,2017-12-16,2017-12-25,Venezuela,Barquisimeto,South America,Original Frankfurter grüne Soße,13.0,15,0.0,Condiments,Germany,Western Europe,195.0
1398,2017-12-17,2017-12-19,Finland,Oulu,Scandinavia,Tourtière,7.45,3,0.2,Meat/Poultry,Canada,North America,17.880000000000003
1399,2017-12-17,2017-12-19,Finland,Oulu,Scandinavia,Gnocchi di nonna Alice,38.0,20,0.2,Grains/Cereals,Italy,Southern Europe,608.0
1400,2017-12-17,2017-12-19,Finland,Oulu,Scandinavia,Longlife Tofu,10.0,35,0.0,Produce,Japan,Eastern Asia,350.0
1401,2017-12-17,2017-12-22,Argentina,Buenos Aires,South America,Gorgonzola Telino,12.5,1,0.0,Dairy Products,Italy,Southern Europe,12.5
1402,2017-12-18,2017-12-19,Brazil,Rio de Janeiro,South America,Gorgonzola Telino,12.5,10,0.0,Dairy Products,Italy,Southern Europe,125.0
1403,2017-12-18,2017-12-19,Brazil,Rio de Janeiro,South America,Côte de Blaye,263.5,5,0.0,Beverages,France,Western Europe,1317.5
1404,2017-12-18,2017-12-22,Italy,Bergamo,Southern Europe,Inlagd Sill,19.0,30,0.0,Seafood,Sweden,Northern Europe,570.0
1405,2017-12-18,2017-12-22,Italy,Bergamo,Southern Europe,Chartreuse verte,18.0,2,0.15,Beverages,France,Western Europe,30.6
1406,2017-12-18,2017-12-22,Italy,Bergamo,Southern Europe,Mozzarella di Giovanni,34.8,30,0.15,Dairy Products,Italy,Southern Europe,887.4
1407,2017-12-18,2017-12-24,Venezuela,Caracas,South America,Ikura,31.0,10,0.0,Seafood,Japan,Eastern Asia,310.0
1408,2017-12-18,2017-12-24,Venezuela,Caracas,South America,Rhönbräu Klosterbier,7.75,10,0.0,Beverages,Germany,Western Europe,77.5
1409,2017-12-19,2017-12-23,Brazil,Sao Paulo,South America,Northwoods Cranberry Sauce,40.0,30,0.2,Condiments,USA,North America,960.0
1410,2017-12-19,2017-12-23,Brazil,Sao Paulo,South America,Nord-Ost Matjeshering,25.89,15,0.2,Seafood,Germany,Western Europe,310.68
1411,2017-12-19,2017-12-23,Brazil,Sao Paulo,South America,Rhönbräu Klosterbier,7.75,42,0.2,Beverages,Germany,Western Europe,260.4
1412,2017-12-19,2017-12-26,France,Toulouse,Western Europe,Chang,19.0,15,0.05,Beverages,UK,British Isles,270.75
1413,2017-12-19,2017-12-26,France,Toulouse,Western Europe,Thüringer Rostbratwurst,123.79,20,0.05,Meat/Poultry,Germany,Western Europe,2352.01
1414,2017-12-22,2018-01-19,Germany,Cunewalde,Western Europe,Teatime Chocolate Biscuits,9.2,50,0.05,Confections,UK,British Isles,436.99999999999994
1415,2017-12-22,2018-01-19,Germany,Cunewalde,Western Europe,Rhönbräu Klosterbier,7.75,40,0.05,Beverages,Germany,Western Europe,294.5
1416,2017-12-22,2017-12-31,France,Lille,Western Europe,Carnarvon Tigers,62.5,30,0.0,Seafood,Australia,Victoria,1875.0
1417,2017-12-22,2017-12-31,France,Lille,Western Europe,Steeleye Stout,18.0,15,0.0,Beverages,USA,North America,270.0
1418,2017-12-22,2017-12-31,France,Lille,Western Europe,Vegie-spread,43.9,30,0.0,Condiments,Australia,Victoria,1317.0
1419,2017-12-22,2017-12-31,France,Lille,Western Europe,Scottish Longbreads,12.5,18,0.0,Confections,UK,British Isles,225.0
1420,2017-12-22,2017-12-26,Brazil,Campinas,South America,Uncle Bob's Organic Dried Pears,30.0,3,0.15,Produce,USA,North America,76.5
1421,2017-12-22,2017-12-26,Brazil,Campinas,South America,Gnocchi di nonna Alice,38.0,20,0.15,Grains/Cereals,Italy,Southern Europe,646.0
1422,2017-12-23,2018-01-01,Germany,München,Western Europe,Thüringer Rostbratwurst,123.79,14,0.05,Meat/Poultry,Germany,Western Europe,1646.4070000000002
1423,2017-12-23,2018-01-01,Germany,München,Western Europe,Jack's New England Clam Chowder,9.65,20,0.05,Seafood,USA,North America,183.35
1424,2017-12-23,2017-12-31,Poland,Warszawa,Eastern Europe,Chang,19.0,10,0.0,Beverages,UK,British Isles,190.0
1425,2017-12-23,2017-12-31,Poland,Warszawa,Eastern Europe,Tourtière,7.45,3,0.0,Meat/Poultry,Canada,North America,22.35
1426,2017-12-23,2017-12-31,Poland,Warszawa,Eastern Europe,Scottish Longbreads,12.5,15,0.0,Confections,UK,British Isles,187.5
1427,2017-12-24,2018-01-08,UK,London,British Isles,Jack's New England Clam Chowder,9.65,14,0.0,Seafood,USA,North America,135.1
1428,2017-12-24,2018-01-08,UK,London,British Isles,Filo Mix,7.0,8,0.0,Grains/Cereals,Australia,NSW,56.0
1429,2017-12-24,2018-01-02,Brazil,Rio de Janeiro,South America,Tofu,23.25,15,0.2,Produce,Japan,Eastern Asia,279.0
1430,2017-12-24,2018-01-02,Brazil,Rio de Janeiro,South America,Tourtière,7.45,6,0.2,Meat/Poultry,Canada,North America,35.760000000000005
1431,2017-12-24,2018-01-20,Austria,Graz,Western Europe,Pavlova,17.45,65,0.0,Confections,Australia,Victoria,1134.25
1432,2017-12-24,2018-01-20,Austria,Graz,Western Europe,Alice Mutton,39.0,35,0.25,Meat/Poultry,Australia,Victoria,1023.75
1433,2017-12-25,2018-01-14,Venezuela,San Cristóbal,South America,Gumbär Gummibärchen,31.23,21,0.2,Confections,Germany,Western Europe,524.664
1434,2017-12-25,2018-01-14,Venezuela,San Cristóbal,South America,Gula Malacca,19.45,10,0.0,Condiments,Singapore,South-East Asia,194.5
1435,2017-12-25,2018-01-14,Venezuela,San Cristóbal,South America,Wimmers gute Semmelknödel,33.25,35,0.2,Grains/Cereals,Germany,Western Europe,931.0
1436,2017-12-25,2018-01-14,Venezuela,San Cristóbal,South America,Gudbrandsdalsost,36.0,24,0.2,Dairy Products,Norway,Scandinavia,691.2
1437,2017-12-25,2018-01-05,Germany,Aachen,Western Europe,Queso Cabrales,21.0,20,0.0,Dairy Products,Spain,Southern Europe,420.0
1438,2017-12-26,2018-01-05,UK,Cowes,British Isles,Tarte au sucre,49.3,2,0.0,Confections,Canada,North America,98.6
1439,2017-12-26,2018-01-05,UK,Cowes,British Isles,Mozzarella di Giovanni,34.8,10,0.0,Dairy Products,Italy,Southern Europe,348.0
1440,2017-12-26,2018-01-05,Germany,Brandenburg,Western Europe,Konbu,6.0,20,0.15,Seafood,Japan,Eastern Asia,102.0
1441,2017-12-26,2018-01-05,Germany,Brandenburg,Western Europe,Guaraná Fantástica,4.5,20,0.15,Beverages,Brazil,South America,76.5
1442,2017-12-26,2018-01-05,Germany,Brandenburg,Western Europe,Raclette Courdavault,55.0,25,0.0,Dairy Products,France,Western Europe,1375.0
1443,2017-12-26,2018-01-05,UK,London,British Isles,Queso Cabrales,21.0,50,0.1,Dairy Products,Spain,Southern Europe,945.0
1444,2017-12-26,2018-01-05,UK,London,British Isles,Manjimup Dried Apples,53.0,10,0.1,Produce,Australia,NSW,477.0
1445,2017-12-26,2018-01-05,UK,London,British Isles,Tourtière,7.45,7,0.1,Meat/Poultry,Canada,North America,46.935
1446,2017-12-29,2017-12-31,Spain,Madrid,Southern Europe,Alice Mutton,39.0,40,0.25,Meat/Poultry,Australia,Victoria,1170.0
1447,2017-12-29,2017-12-31,Spain,Madrid,Southern Europe,Thüringer Rostbratwurst,123.79,20,0.25,Meat/Poultry,Germany,Western Europe,1856.8500000000001
1448,2017-12-29,2018-01-02,Denmark,Kobenhavn,Northern Europe,Nord-Ost Matjeshering,25.89,25,0.25,Seafood,Germany,Western Europe,485.4375
1449,2017-12-29,2018-01-02,Denmark,Kobenhavn,Northern Europe,Manjimup Dried Apples,53.0,30,0.25,Produce,Australia,NSW,1192.5
1450,2017-12-29,2018-01-02,Denmark,Kobenhavn,Northern Europe,Pâté chinois,24.0,60,0.25,Meat/Poultry,Canada,North America,1080.0
1451,2017-12-29,2018-01-02,Denmark,Kobenhavn,Northern Europe,Tarte au sucre,49.3,5,0.25,Confections,Canada,North America,184.875
1452,2017-12-30,2018-01-06,Brazil,Resende,South America,Teatime Chocolate Biscuits,9.2,24,0.05,Confections,UK,British Isles,209.76
1453,2017-12-30,2018-01-06,Brazil,Resende,South America,NuNuCa Nuß-Nougat-Creme,14.0,15,0.05,Confections,Germany,Western Europe,199.5
1454,2017-12-30,2018-01-06,Brazil,Resende,South America,Raclette Courdavault,55.0,15,0.05,Dairy Products,France,Western Europe,783.75
1455,2017-12-30,2018-01-07,UK,London,British Isles,Ikura,31.0,36,0.0,Seafood,Japan,Eastern Asia,1116.0
1456,2017-12-30,2018-01-07,UK,London,British Isles,Rössle Sauerkraut,45.6,24,0.0,Produce,Germany,Western Europe,1094.4
1457,2017-12-30,2018-01-07,UK,London,British Isles,Maxilaku,20.0,4,0.15,Confections,Finland,Scandinavia,68.0
1458,2017-12-30,2018-01-09,USA,Portland,North America,Sasquatch Ale,14.0,10,0.0,Beverages,USA,North America,140.0
1459,2017-12-30,2018-01-09,USA,Portland,North America,Côte de Blaye,263.5,10,0.0,Beverages,France,Western Europe,2635.0
1460,2017-12-31,2018-01-05,France,Lyon,Western Europe,Chang,19.0,20,0.25,Beverages,UK,British Isles,285.0
1461,2017-12-31,2018-01-05,France,Lyon,Western Europe,Louisiana Fiery Hot Pepper Sauce,21.05,2,0.0,Condiments,USA,North America,42.1
1462,2017-12-31,2018-01-05,France,Lyon,Western Europe,Longlife Tofu,10.0,15,0.25,Produce,Japan,Eastern Asia,112.5
1463,2017-12-31,2018-01-30,Italy,Torino,Southern Europe,Boston Crab Meat,18.4,1,0.0,Seafood,USA,North America,18.4
1464,2018-01-01,2018-01-09,USA,Anchorage,North America,Gnocchi di nonna Alice,38.0,20,0.15,Grains/Cereals,Italy,Southern Europe,646.0
1465,2018-01-01,2018-01-09,USA,Anchorage,North America,Lakkalikööri,18.0,50,0.15,Beverages,Finland,Scandinavia,765.0
1466,2018-01-01,2018-01-07,Brazil,Resende,South America,Filo Mix,7.0,20,0.0,Grains/Cereals,Australia,NSW,140.0
1467,2018-01-01,2018-01-07,Canada,Vancouver,North America,Konbu,6.0,7,0.0,Seafood,Japan,Eastern Asia,42.0
1468,2018-01-01,2018-01-07,Canada,Vancouver,North America,NuNuCa Nuß-Nougat-Creme,14.0,5,0.0,Confections,Germany,Western Europe,70.0
1469,2018-01-01,2018-01-07,Canada,Vancouver,North America,Outback Lager,15.0,5,0.0,Beverages,Australia,Victoria,75.0
1470,2018-01-02,2018-01-08,Venezuela,I. de Margarita,South America,Teatime Chocolate Biscuits,9.2,15,0.0,Confections,UK,British Isles,138.0
1472,2018-01-02,2018-01-08,Venezuela,I. de Margarita,South America,Boston Crab Meat,18.4,30,0.0,Seafood,USA,North America,552.0
1473,2018-01-02,2018-01-12,Italy,Reggio Emilia,Southern Europe,Gorgonzola Telino,12.5,16,0.1,Dairy Products,Italy,Southern Europe,180.0
